o,h,l,c,v,timestamp
1377.5,1377.5999755859375,1376.0,1377.0,47678,2025-09-29 06:30:00+00:00
1376.9000244140625,1378.5999755859375,1375.9000244140625,1376.5,212445,2025-09-29 06:35:00+00:00
1376.5999755859375,1378.199951171875,1376.199951171875,1378.199951171875,65110,2025-09-29 06:40:00+00:00
1378.0999755859375,1381.0,1378.0,1378.5999755859375,237313,2025-09-29 06:45:00+00:00
1378.0999755859375,1380.699951171875,1377.5999755859375,1380.0999755859375,77673,2025-09-29 06:50:00+00:00
1380.300048828125,1380.4000244140625,1379.300048828125,1379.9000244140625,90684,2025-09-29 06:55:00+00:00
1379.9000244140625,1380.199951171875,1377.5999755859375,1379.5999755859375,869630,2025-09-29 07:00:00+00:00
1379.4000244140625,1379.5,1374.4000244140625,1374.4000244140625,145384,2025-09-29 07:05:00+00:00
1374.300048828125,1374.9000244140625,1373.4000244140625,1374.4000244140625,61234,2025-09-29 07:10:00+00:00
1374.5999755859375,1375.0,1371.5999755859375,1372.199951171875,184744,2025-09-29 07:15:00+00:00
1372.199951171875,1373.9000244140625,1371.5,1372.5,148473,2025-09-29 07:20:00+00:00
1372.4000244140625,1373.5,1371.9000244140625,1372.4000244140625,58796,2025-09-29 07:25:00+00:00
1372.5999755859375,1376.0999755859375,1371.5,1375.300048828125,233718,2025-09-29 07:30:00+00:00
1375.4000244140625,1375.4000244140625,1371.5999755859375,1374.199951171875,192706,2025-09-29 07:35:00+00:00
1374.0999755859375,1375.199951171875,1373.699951171875,1375.0,75360,2025-09-29 07:40:00+00:00
1375.0,1375.4000244140625,1372.300048828125,1374.0999755859375,156379,2025-09-29 07:45:00+00:00
1374.0999755859375,1376.0,1374.0,1376.0,55644,2025-09-29 07:50:00+00:00
1376.0,1376.4000244140625,1374.5,1375.300048828125,191312,2025-09-29 07:55:00+00:00
1375.4000244140625,1376.199951171875,1375.199951171875,1376.0,56326,2025-09-29 08:00:00+00:00
1375.9000244140625,1376.5999755859375,1375.300048828125,1376.0,61513,2025-09-29 08:05:00+00:00
1376.0,1376.0999755859375,1371.199951171875,1373.199951171875,277126,2025-09-29 08:10:00+00:00
1373.0,1374.300048828125,1372.5,1374.199951171875,430425,2025-09-29 08:15:00+00:00
1374.199951171875,1374.5999755859375,1372.0,1372.5,187298,2025-09-29 08:20:00+00:00
1372.5,1373.0,1370.9000244140625,1372.5999755859375,210672,2025-09-29 08:25:00+00:00
1372.4000244140625,1374.699951171875,1372.4000244140625,1374.5,92003,2025-09-29 08:30:00+00:00
1374.699951171875,1375.199951171875,1374.0999755859375,1374.9000244140625,67772,2025-09-29 08:35:00+00:00
1374.9000244140625,1375.199951171875,1373.9000244140625,1375.199951171875,108490,2025-09-29 08:40:00+00:00
1375.4000244140625,1376.0999755859375,1373.5999755859375,1375.0,283920,2025-09-29 08:45:00+00:00
1375.0,1376.5,1375.0,1376.199951171875,97934,2025-09-29 08:50:00+00:00
1376.5,1376.5,1375.0,1375.199951171875,151674,2025-09-29 08:55:00+00:00
1375.199951171875,1377.4000244140625,1374.300048828125,1377.300048828125,366645,2025-09-29 09:00:00+00:00
1377.300048828125,1377.5999755859375,1375.4000244140625,1376.0,325621,2025-09-29 09:05:00+00:00
1376.0,1376.5999755859375,1375.0999755859375,1375.0999755859375,83029,2025-09-29 09:10:00+00:00
1375.0999755859375,1375.4000244140625,1374.0999755859375,1375.4000244140625,188442,2025-09-29 09:15:00+00:00
1375.4000244140625,1375.4000244140625,1374.0,1374.699951171875,151411,2025-09-29 09:20:00+00:00
1374.699951171875,1374.9000244140625,1373.9000244140625,1374.300048828125,118764,2025-09-29 09:25:00+00:00
1372.199951171875,1372.199951171875,1368.199951171875,1368.699951171875,1007090,2025-09-29 09:30:00+00:00
1368.9000244140625,1370.5,1368.5,1369.5999755859375,898483,2025-09-29 09:35:00+00:00
1369.5999755859375,1377.5999755859375,1369.4000244140625,1377.0999755859375,1149787,2025-09-29 09:40:00+00:00
1377.0999755859375,1377.0999755859375,1373.5999755859375,1373.699951171875,905592,2025-09-29 09:45:00+00:00
1374.0,1374.4000244140625,1372.199951171875,1374.0999755859375,779102,2025-09-29 09:50:00+00:00
1374.0,1376.9000244140625,1372.9000244140625,1376.0,545656,2025-09-29 09:55:00+00:00
1375.0,1375.300048828125,1371.4000244140625,1372.0999755859375,0,2025-09-30 03:45:00+00:00
1372.300048828125,1372.300048828125,1369.0,1369.699951171875,328687,2025-09-30 03:50:00+00:00
1369.699951171875,1370.0,1367.0999755859375,1367.300048828125,142487,2025-09-30 03:55:00+00:00
1367.0,1367.5,1365.0999755859375,1367.300048828125,178286,2025-09-30 04:00:00+00:00
1367.4000244140625,1368.4000244140625,1366.0999755859375,1367.300048828125,105480,2025-09-30 04:05:00+00:00
1367.300048828125,1369.0,1366.699951171875,1368.0,78772,2025-09-30 04:10:00+00:00
1367.9000244140625,1369.0,1367.300048828125,1369.0,64082,2025-09-30 04:15:00+00:00
1369.0,1370.5999755859375,1368.800048828125,1370.300048828125,73837,2025-09-30 04:20:00+00:00
1370.300048828125,1370.300048828125,1369.4000244140625,1369.9000244140625,43608,2025-09-30 04:25:00+00:00
1369.9000244140625,1371.5,1369.9000244140625,1370.800048828125,152786,2025-09-30 04:30:00+00:00
1371.0,1371.0,1369.4000244140625,1369.5,79859,2025-09-30 04:35:00+00:00
1369.4000244140625,1369.4000244140625,1368.0,1368.0999755859375,80857,2025-09-30 04:40:00+00:00
1368.0,1368.9000244140625,1367.699951171875,1368.5999755859375,67592,2025-09-30 04:45:00+00:00
1368.699951171875,1369.0,1368.300048828125,1368.5999755859375,40095,2025-09-30 04:50:00+00:00
1368.5999755859375,1368.5999755859375,1366.300048828125,1367.0,116447,2025-09-30 04:55:00+00:00
1367.0,1367.0,1366.0999755859375,1366.199951171875,40564,2025-09-30 05:00:00+00:00
1366.0999755859375,1366.199951171875,1363.0999755859375,1363.699951171875,189339,2025-09-30 05:05:00+00:00
1363.5,1365.0999755859375,1363.0999755859375,1364.800048828125,121777,2025-09-30 05:10:00+00:00
1364.800048828125,1364.9000244140625,1363.300048828125,1363.4000244140625,58912,2025-09-30 05:15:00+00:00
1363.4000244140625,1363.9000244140625,1363.199951171875,1363.699951171875,59245,2025-09-30 05:20:00+00:00
1363.9000244140625,1364.5999755859375,1363.5999755859375,1364.300048828125,63159,2025-09-30 05:25:00+00:00
1364.300048828125,1365.300048828125,1364.199951171875,1365.0999755859375,59626,2025-09-30 05:30:00+00:00
1365.0999755859375,1365.9000244140625,1364.800048828125,1365.5999755859375,52517,2025-09-30 05:35:00+00:00
1365.5,1366.800048828125,1365.300048828125,1366.4000244140625,44409,2025-09-30 05:40:00+00:00
1366.4000244140625,1367.800048828125,1366.300048828125,1367.300048828125,62769,2025-09-30 05:45:00+00:00
1367.300048828125,1368.699951171875,1366.0,1366.0,91765,2025-09-30 05:50:00+00:00
1366.199951171875,1367.4000244140625,1365.5999755859375,1367.300048828125,40164,2025-09-30 05:55:00+00:00
1367.4000244140625,1368.199951171875,1367.0,1367.5,30627,2025-09-30 06:00:00+00:00
1367.5,1369.199951171875,1367.4000244140625,1367.699951171875,97909,2025-09-30 06:05:00+00:00
1367.800048828125,1367.800048828125,1366.800048828125,1366.9000244140625,37633,2025-09-30 06:10:00+00:00
1366.9000244140625,1367.699951171875,1366.699951171875,1367.199951171875,43329,2025-09-30 06:15:00+00:00
1367.199951171875,1367.300048828125,1365.800048828125,1365.800048828125,82588,2025-09-30 06:20:00+00:00
1365.800048828125,1365.9000244140625,1365.4000244140625,1365.5,37720,2025-09-30 06:25:00+00:00
1365.4000244140625,1365.5999755859375,1364.5999755859375,1365.5999755859375,147847,2025-09-30 06:30:00+00:00
1365.699951171875,1366.300048828125,1364.300048828125,1365.5999755859375,204137,2025-09-30 06:35:00+00:00
1365.5999755859375,1366.300048828125,1365.0999755859375,1366.0999755859375,74591,2025-09-30 06:40:00+00:00
1366.0999755859375,1367.199951171875,1365.699951171875,1366.800048828125,90011,2025-09-30 06:45:00+00:00
1366.800048828125,1367.9000244140625,1365.9000244140625,1367.5,225984,2025-09-30 06:50:00+00:00
1367.5,1368.5999755859375,1367.199951171875,1367.9000244140625,68333,2025-09-30 06:55:00+00:00
1367.800048828125,1368.699951171875,1367.0999755859375,1368.199951171875,87751,2025-09-30 07:00:00+00:00
1368.0999755859375,1369.300048828125,1366.4000244140625,1367.800048828125,270037,2025-09-30 07:05:00+00:00
1367.800048828125,1368.5,1365.800048828125,1366.5999755859375,366947,2025-09-30 07:10:00+00:00
1366.5,1367.199951171875,1365.0999755859375,1365.4000244140625,191753,2025-09-30 07:15:00+00:00
1365.300048828125,1366.5999755859375,1365.199951171875,1366.0,59783,2025-09-30 07:20:00+00:00
1365.9000244140625,1366.699951171875,1365.0,1365.199951171875,200886,2025-09-30 07:25:00+00:00
1365.199951171875,1366.699951171875,1365.0999755859375,1365.800048828125,152450,2025-09-30 07:30:00+00:00
1365.5999755859375,1367.0999755859375,1365.0,1366.800048828125,159925,2025-09-30 07:35:00+00:00
1366.5,1367.4000244140625,1365.699951171875,1366.9000244140625,205531,2025-09-30 07:40:00+00:00
1366.800048828125,1368.4000244140625,1366.5,1367.300048828125,343378,2025-09-30 07:45:00+00:00
1367.300048828125,1367.300048828125,1366.5999755859375,1367.0999755859375,57348,2025-09-30 07:50:00+00:00
1367.0,1367.199951171875,1366.0,1366.0999755859375,87970,2025-09-30 07:55:00+00:00
1366.0999755859375,1367.199951171875,1365.0999755859375,1367.0,290566,2025-09-30 08:00:00+00:00
1367.199951171875,1369.199951171875,1366.9000244140625,1367.5999755859375,375988,2025-09-30 08:05:00+00:00
1367.800048828125,1367.800048828125,1366.0999755859375,1367.5,199779,2025-09-30 08:10:00+00:00
1367.4000244140625,1367.699951171875,1367.0,1367.5,63601,2025-09-30 08:15:00+00:00
1367.300048828125,1367.300048828125,1366.0,1366.0,63137,2025-09-30 08:20:00+00:00
1366.0,1366.5999755859375,1365.4000244140625,1365.5,79430,2025-09-30 08:25:00+00:00
1365.4000244140625,1366.0,1365.0999755859375,1365.699951171875,96116,2025-09-30 08:30:00+00:00
1365.9000244140625,1367.9000244140625,1365.800048828125,1366.5,313016,2025-09-30 08:35:00+00:00
1366.5,1368.4000244140625,1365.5,1368.0999755859375,476207,2025-09-30 08:40:00+00:00
1367.699951171875,1369.0,1367.0,1367.199951171875,367210,2025-09-30 08:45:00+00:00
1367.199951171875,1368.4000244140625,1366.0999755859375,1366.800048828125,462933,2025-09-30 08:50:00+00:00
1366.800048828125,1367.5999755859375,1366.0,1367.0999755859375,396677,2025-09-30 08:55:00+00:00
1367.0,1368.4000244140625,1365.800048828125,1367.0999755859375,232892,2025-09-30 09:00:00+00:00
1367.0999755859375,1369.0,1366.300048828125,1367.5999755859375,534662,2025-09-30 09:05:00+00:00
1367.699951171875,1368.5,1367.0999755859375,1367.4000244140625,122881,2025-09-30 09:10:00+00:00
1367.699951171875,1368.800048828125,1365.5999755859375,1367.0999755859375,425577,2025-09-30 09:15:00+00:00
1367.0,1367.9000244140625,1365.9000244140625,1366.4000244140625,276920,2025-09-30 09:20:00+00:00
1366.199951171875,1366.9000244140625,1364.199951171875,1364.699951171875,605383,2025-09-30 09:25:00+00:00
1365.199951171875,1366.300048828125,1364.199951171875,1364.699951171875,574787,2025-09-30 09:30:00+00:00
1364.699951171875,1364.800048828125,1363.199951171875,1364.5,643030,2025-09-30 09:35:00+00:00
1363.9000244140625,1364.199951171875,1363.5999755859375,1363.5999755859375,420450,2025-09-30 09:40:00+00:00
1363.699951171875,1363.9000244140625,1363.199951171875,1363.300048828125,560043,2025-09-30 09:45:00+00:00
1363.199951171875,1363.4000244140625,1363.0,1363.0999755859375,474668,2025-09-30 09:50:00+00:00
1363.0999755859375,1364.5,1362.9000244140625,1364.5,358050,2025-09-30 09:55:00+00:00
1366.800048828125,1374.4000244140625,1366.5,1373.300048828125,0,2025-10-01 03:45:00+00:00
1373.0,1374.5,1372.0999755859375,1373.4000244140625,196373,2025-10-01 03:50:00+00:00
1373.5999755859375,1374.800048828125,1373.300048828125,1374.699951171875,84960,2025-10-01 03:55:00+00:00
1375.699951171875,1378.5999755859375,1375.0999755859375,1377.4000244140625,171986,2025-10-01 04:00:00+00:00
1377.199951171875,1377.800048828125,1374.4000244140625,1375.0999755859375,88300,2025-10-01 04:05:00+00:00
1375.199951171875,1378.0,1375.0999755859375,1377.5999755859375,81306,2025-10-01 04:10:00+00:00
1377.4000244140625,1377.9000244140625,1375.0,1376.5999755859375,122548,2025-10-01 04:15:00+00:00
1376.699951171875,1376.699951171875,1374.199951171875,1375.9000244140625,68391,2025-10-01 04:20:00+00:00
1375.9000244140625,1376.5999755859375,1373.699951171875,1374.5999755859375,105967,2025-10-01 04:25:00+00:00
1374.699951171875,1376.4000244140625,1372.5,1373.5999755859375,292849,2025-10-01 04:30:00+00:00
1373.699951171875,1374.4000244140625,1372.5,1373.699951171875,164022,2025-10-01 04:35:00+00:00
1373.699951171875,1374.300048828125,1372.800048828125,1373.5,68526,2025-10-01 04:40:00+00:00
1373.699951171875,1374.199951171875,1372.9000244140625,1374.199951171875,60434,2025-10-01 04:45:00+00:00
1374.199951171875,1374.699951171875,1372.800048828125,1373.300048828125,72475,2025-10-01 04:50:00+00:00
1373.300048828125,1373.800048828125,1373.199951171875,1373.5,38952,2025-10-01 04:55:00+00:00
1373.699951171875,1375.0,1373.300048828125,1373.4000244140625,62678,2025-10-01 05:00:00+00:00
1373.4000244140625,1374.0999755859375,1372.800048828125,1373.199951171875,171522,2025-10-01 05:05:00+00:00
1373.0999755859375,1373.300048828125,1370.5999755859375,1371.0,147664,2025-10-01 05:10:00+00:00
1370.699951171875,1372.5,1370.4000244140625,1372.300048828125,303933,2025-10-01 05:15:00+00:00
1372.0999755859375,1372.5,1371.5,1372.199951171875,107024,2025-10-01 05:20:00+00:00
1372.699951171875,1373.5999755859375,1372.0999755859375,1372.800048828125,86968,2025-10-01 05:25:00+00:00
1372.800048828125,1374.5999755859375,1372.699951171875,1373.9000244140625,166946,2025-10-01 05:30:00+00:00
1373.9000244140625,1374.199951171875,1372.4000244140625,1374.0,178882,2025-10-01 05:35:00+00:00
1374.0,1374.0999755859375,1373.5,1374.0999755859375,41715,2025-10-01 05:40:00+00:00
1374.199951171875,1376.4000244140625,1374.0,1374.0999755859375,152418,2025-10-01 05:45:00+00:00
1374.0999755859375,1374.199951171875,1371.9000244140625,1372.0,149481,2025-10-01 05:50:00+00:00
1371.9000244140625,1372.9000244140625,1371.9000244140625,1372.5999755859375,33722,2025-10-01 05:55:00+00:00
1372.5999755859375,1373.0,1372.199951171875,1372.699951171875,47089,2025-10-01 06:00:00+00:00
1372.699951171875,1373.5999755859375,1372.699951171875,1373.300048828125,50506,2025-10-01 06:05:00+00:00
1373.199951171875,1374.0999755859375,1373.199951171875,1374.0,43247,2025-10-01 06:10:00+00:00
1374.0,1374.5,1374.0,1374.199951171875,34923,2025-10-01 06:15:00+00:00
1374.199951171875,1374.9000244140625,1373.9000244140625,1374.5,52773,2025-10-01 06:20:00+00:00
1374.5,1375.300048828125,1374.0,1375.0999755859375,49828,2025-10-01 06:25:00+00:00
1375.199951171875,1375.800048828125,1375.0,1375.5,57048,2025-10-01 06:30:00+00:00
1375.5999755859375,1376.5999755859375,1374.300048828125,1375.5,141141,2025-10-01 06:35:00+00:00
1375.4000244140625,1375.5999755859375,1373.9000244140625,1375.0,99458,2025-10-01 06:40:00+00:00
1374.5999755859375,1374.699951171875,1373.300048828125,1373.5,75891,2025-10-01 06:45:00+00:00
1373.5,1373.5999755859375,1370.5,1371.0999755859375,107318,2025-10-01 06:50:00+00:00
1371.199951171875,1372.300048828125,1369.0,1370.9000244140625,310551,2025-10-01 06:55:00+00:00
1370.800048828125,1371.5,1370.300048828125,1370.5999755859375,93684,2025-10-01 07:00:00+00:00
1370.5999755859375,1371.800048828125,1370.5,1371.300048828125,66460,2025-10-01 07:05:00+00:00
1371.300048828125,1371.4000244140625,1370.4000244140625,1370.5,73844,2025-10-01 07:10:00+00:00
1370.5,1372.199951171875,1368.800048828125,1370.699951171875,243810,2025-10-01 07:15:00+00:00
1370.699951171875,1370.699951171875,1369.4000244140625,1369.800048828125,50587,2025-10-01 07:20:00+00:00
1369.800048828125,1369.800048828125,1366.5999755859375,1366.699951171875,112016,2025-10-01 07:25:00+00:00
1366.699951171875,1368.699951171875,1366.199951171875,1366.4000244140625,219418,2025-10-01 07:30:00+00:00
1366.4000244140625,1367.0,1366.199951171875,1367.0,56818,2025-10-01 07:35:00+00:00
1367.0,1367.4000244140625,1366.5,1367.0,100212,2025-10-01 07:40:00+00:00
1367.0999755859375,1367.4000244140625,1364.4000244140625,1365.699951171875,296409,2025-10-01 07:45:00+00:00
1365.699951171875,1366.300048828125,1365.4000244140625,1366.300048828125,82637,2025-10-01 07:50:00+00:00
1366.300048828125,1366.4000244140625,1365.300048828125,1366.199951171875,110762,2025-10-01 07:55:00+00:00
1366.199951171875,1366.300048828125,1364.9000244140625,1365.0,144438,2025-10-01 08:00:00+00:00
1365.300048828125,1366.800048828125,1364.300048828125,1365.199951171875,304553,2025-10-01 08:05:00+00:00
1365.300048828125,1365.5,1365.0,1365.300048828125,80627,2025-10-01 08:10:00+00:00
1365.199951171875,1365.300048828125,1363.5,1364.300048828125,177136,2025-10-01 08:15:00+00:00
1364.199951171875,1365.5,1362.9000244140625,1364.800048828125,239368,2025-10-01 08:20:00+00:00
1364.800048828125,1365.0,1364.0999755859375,1364.5,143900,2025-10-01 08:25:00+00:00
1364.5,1364.9000244140625,1364.199951171875,1364.800048828125,64478,2025-10-01 08:30:00+00:00
1364.699951171875,1366.699951171875,1364.699951171875,1366.5,108391,2025-10-01 08:35:00+00:00
1366.5999755859375,1366.9000244140625,1364.0999755859375,1364.0999755859375,323330,2025-10-01 08:40:00+00:00
1364.199951171875,1366.4000244140625,1362.699951171875,1365.9000244140625,499514,2025-10-01 08:45:00+00:00
1365.9000244140625,1366.800048828125,1365.9000244140625,1366.5,83669,2025-10-01 08:50:00+00:00
1366.5999755859375,1366.699951171875,1364.9000244140625,1366.199951171875,173806,2025-10-01 08:55:00+00:00
1366.199951171875,1367.0,1365.0999755859375,1366.0,100022,2025-10-01 09:00:00+00:00
1366.0,1367.5,1365.9000244140625,1367.0,198892,2025-10-01 09:05:00+00:00
1367.0,1369.0999755859375,1366.0999755859375,1367.0999755859375,444854,2025-10-01 09:10:00+00:00
1367.199951171875,1369.300048828125,1366.5999755859375,1367.800048828125,221767,2025-10-01 09:15:00+00:00
1367.800048828125,1368.300048828125,1367.0999755859375,1367.4000244140625,117432,2025-10-01 09:20:00+00:00
1367.4000244140625,1368.0999755859375,1366.300048828125,1367.300048828125,217749,2025-10-01 09:25:00+00:00
1367.300048828125,1368.4000244140625,1366.5,1367.5999755859375,391214,2025-10-01 09:30:00+00:00
1367.699951171875,1369.5,1367.4000244140625,1369.199951171875,311224,2025-10-01 09:35:00+00:00
1369.199951171875,1369.9000244140625,1368.5999755859375,1368.800048828125,269899,2025-10-01 09:40:00+00:00
1369.0,1370.0999755859375,1368.699951171875,1369.0999755859375,268238,2025-10-01 09:45:00+00:00
1369.300048828125,1369.5,1368.0999755859375,1368.5,295586,2025-10-01 09:50:00+00:00
1368.699951171875,1371.0,1368.4000244140625,1369.5,260530,2025-10-01 09:55:00+00:00
1366.699951171875,1370.699951171875,1364.199951171875,1366.0999755859375,0,2025-10-03 03:45:00+00:00
1365.699951171875,1367.699951171875,1364.0,1365.9000244140625,207443,2025-10-03 03:50:00+00:00
1365.9000244140625,1366.300048828125,1363.0999755859375,1365.5,125057,2025-10-03 03:55:00+00:00
1365.5,1366.5999755859375,1363.5999755859375,1365.0999755859375,207516,2025-10-03 04:00:00+00:00
1365.0999755859375,1365.5999755859375,1364.4000244140625,1365.0,84318,2025-10-03 04:05:00+00:00
1365.0,1365.0,1362.5,1364.699951171875,152556,2025-10-03 04:10:00+00:00
1364.199951171875,1364.5999755859375,1360.9000244140625,1362.0,255021,2025-10-03 04:15:00+00:00
1361.800048828125,1363.9000244140625,1361.0,1363.5,193637,2025-10-03 04:20:00+00:00
1363.5999755859375,1364.5,1363.199951171875,1363.199951171875,110295,2025-10-03 04:25:00+00:00
1363.199951171875,1363.300048828125,1361.5999755859375,1362.0,129559,2025-10-03 04:30:00+00:00
1362.0,1362.800048828125,1361.800048828125,1361.800048828125,86340,2025-10-03 04:35:00+00:00
1361.800048828125,1363.199951171875,1361.0,1362.800048828125,156649,2025-10-03 04:40:00+00:00
1362.5999755859375,1362.800048828125,1361.300048828125,1362.800048828125,115862,2025-10-03 04:45:00+00:00
1362.800048828125,1362.9000244140625,1362.5,1362.9000244140625,56878,2025-10-03 04:50:00+00:00
1362.9000244140625,1364.199951171875,1362.800048828125,1363.5,118510,2025-10-03 04:55:00+00:00
1363.5,1365.0,1363.4000244140625,1364.9000244140625,163210,2025-10-03 05:00:00+00:00
1364.800048828125,1364.9000244140625,1363.699951171875,1363.800048828125,57103,2025-10-03 05:05:00+00:00
1363.5,1363.800048828125,1361.5,1361.5999755859375,131354,2025-10-03 05:10:00+00:00
1361.5,1361.5999755859375,1360.0999755859375,1360.4000244140625,202430,2025-10-03 05:15:00+00:00
1360.5,1361.5,1360.300048828125,1360.5999755859375,141751,2025-10-03 05:20:00+00:00
1360.699951171875,1360.699951171875,1358.199951171875,1359.5,271941,2025-10-03 05:25:00+00:00
1359.5,1359.699951171875,1358.5999755859375,1359.0999755859375,172747,2025-10-03 05:30:00+00:00
1359.199951171875,1359.199951171875,1359.0,1359.199951171875,77011,2025-10-03 05:35:00+00:00
1359.199951171875,1359.5999755859375,1358.5,1359.0,163749,2025-10-03 05:40:00+00:00
1359.0,1360.800048828125,1358.800048828125,1360.5,74095,2025-10-03 05:45:00+00:00
1360.5,1360.5,1360.0,1360.5,103551,2025-10-03 05:50:00+00:00
1360.5,1361.0,1360.0,1360.0,138512,2025-10-03 05:55:00+00:00
1360.0999755859375,1360.0999755859375,1359.4000244140625,1360.0999755859375,64349,2025-10-03 06:00:00+00:00
1360.0999755859375,1360.300048828125,1359.800048828125,1360.0,111196,2025-10-03 06:05:00+00:00
1359.9000244140625,1360.0,1358.5,1359.4000244140625,262509,2025-10-03 06:10:00+00:00
1359.300048828125,1359.4000244140625,1358.5,1358.9000244140625,95132,2025-10-03 06:15:00+00:00
1358.9000244140625,1359.9000244140625,1358.9000244140625,1359.9000244140625,109343,2025-10-03 06:20:00+00:00
1359.9000244140625,1360.4000244140625,1359.800048828125,1360.4000244140625,92540,2025-10-03 06:25:00+00:00
1360.4000244140625,1360.9000244140625,1360.300048828125,1360.4000244140625,129576,2025-10-03 06:30:00+00:00
1360.300048828125,1361.9000244140625,1360.0999755859375,1361.5,104208,2025-10-03 06:35:00+00:00
1361.4000244140625,1362.5,1360.5,1362.5,207788,2025-10-03 06:40:00+00:00
1362.5,1362.5,1360.4000244140625,1360.800048828125,134071,2025-10-03 06:45:00+00:00
1360.800048828125,1361.699951171875,1360.699951171875,1361.699951171875,108991,2025-10-03 06:50:00+00:00
1361.5999755859375,1362.699951171875,1361.4000244140625,1361.4000244140625,227881,2025-10-03 06:55:00+00:00
1361.5,1361.5,1358.0,1358.0999755859375,376724,2025-10-03 07:00:00+00:00
1358.199951171875,1358.800048828125,1357.0,1358.5,220806,2025-10-03 07:05:00+00:00
1358.5,1359.0999755859375,1357.5999755859375,1359.0999755859375,124835,2025-10-03 07:10:00+00:00
1359.199951171875,1361.0999755859375,1359.0999755859375,1360.4000244140625,161914,2025-10-03 07:15:00+00:00
1360.699951171875,1360.9000244140625,1359.9000244140625,1359.9000244140625,97226,2025-10-03 07:20:00+00:00
1360.199951171875,1360.800048828125,1359.5,1359.699951171875,160491,2025-10-03 07:25:00+00:00
1359.699951171875,1359.9000244140625,1358.199951171875,1359.9000244140625,179971,2025-10-03 07:30:00+00:00
1360.0,1362.4000244140625,1360.0,1362.4000244140625,179191,2025-10-03 07:35:00+00:00
1362.4000244140625,1362.5999755859375,1361.699951171875,1362.5,79409,2025-10-03 07:40:00+00:00
1362.5999755859375,1363.0,1362.4000244140625,1362.699951171875,130986,2025-10-03 07:45:00+00:00
1362.9000244140625,1363.5999755859375,1362.800048828125,1362.800048828125,73453,2025-10-03 07:50:00+00:00
1362.699951171875,1362.800048828125,1362.0999755859375,1362.699951171875,87249,2025-10-03 07:55:00+00:00
1362.5999755859375,1363.300048828125,1362.5,1362.9000244140625,79107,2025-10-03 08:00:00+00:00
1362.800048828125,1362.9000244140625,1361.0,1361.800048828125,182639,2025-10-03 08:05:00+00:00
1361.800048828125,1363.9000244140625,1361.800048828125,1363.199951171875,213717,2025-10-03 08:10:00+00:00
1363.0999755859375,1363.4000244140625,1362.300048828125,1362.5,79902,2025-10-03 08:15:00+00:00
1362.4000244140625,1362.5,1361.699951171875,1362.199951171875,84356,2025-10-03 08:20:00+00:00
1362.300048828125,1363.699951171875,1361.300048828125,1362.5999755859375,216963,2025-10-03 08:25:00+00:00
1362.5999755859375,1364.0,1362.0,1363.800048828125,131669,2025-10-03 08:30:00+00:00
1363.5,1363.800048828125,1362.699951171875,1362.699951171875,48711,2025-10-03 08:35:00+00:00
1362.800048828125,1362.800048828125,1361.0,1361.0,149852,2025-10-03 08:40:00+00:00
1361.0,1362.9000244140625,1361.0,1361.800048828125,197927,2025-10-03 08:45:00+00:00
1361.800048828125,1361.800048828125,1360.300048828125,1360.300048828125,100378,2025-10-03 08:50:00+00:00
1360.4000244140625,1360.800048828125,1360.199951171875,1360.5999755859375,117783,2025-10-03 08:55:00+00:00
1360.699951171875,1361.199951171875,1360.0,1360.800048828125,119203,2025-10-03 09:00:00+00:00
1361.0999755859375,1362.5,1360.800048828125,1362.300048828125,147539,2025-10-03 09:05:00+00:00
1362.300048828125,1363.0,1362.199951171875,1362.699951171875,104666,2025-10-03 09:10:00+00:00
1362.699951171875,1363.699951171875,1362.5999755859375,1362.5999755859375,284169,2025-10-03 09:15:00+00:00
1362.5999755859375,1364.0,1361.699951171875,1363.800048828125,338233,2025-10-03 09:20:00+00:00
1363.9000244140625,1363.9000244140625,1362.800048828125,1363.9000244140625,176536,2025-10-03 09:25:00+00:00
1363.800048828125,1364.0,1363.4000244140625,1363.800048828125,323426,2025-10-03 09:30:00+00:00
1363.699951171875,1364.199951171875,1363.699951171875,1363.800048828125,383175,2025-10-03 09:35:00+00:00
1363.800048828125,1363.800048828125,1362.5999755859375,1362.699951171875,315506,2025-10-03 09:40:00+00:00
1362.699951171875,1363.800048828125,1362.699951171875,1363.0,437172,2025-10-03 09:45:00+00:00
1363.0999755859375,1363.199951171875,1362.5,1363.0999755859375,334481,2025-10-03 09:50:00+00:00
1363.0,1363.699951171875,1362.5999755859375,1363.4000244140625,265244,2025-10-03 09:55:00+00:00
1362.699951171875,1363.5999755859375,1360.5999755859375,1362.300048828125,0,2025-10-06 03:45:00+00:00
1362.5999755859375,1363.800048828125,1359.699951171875,1363.0,1281304,2025-10-06 03:50:00+00:00
1363.0,1365.800048828125,1361.0,1363.9000244140625,983124,2025-10-06 03:55:00+00:00
1363.800048828125,1363.9000244140625,1361.9000244140625,1362.9000244140625,134239,2025-10-06 04:00:00+00:00
1362.9000244140625,1363.9000244140625,1362.699951171875,1363.800048828125,84502,2025-10-06 04:05:00+00:00
1363.800048828125,1365.4000244140625,1363.300048828125,1364.5999755859375,109725,2025-10-06 04:10:00+00:00
1364.5999755859375,1364.800048828125,1364.0999755859375,1364.800048828125,80840,2025-10-06 04:15:00+00:00
1364.9000244140625,1366.5,1364.300048828125,1364.800048828125,135054,2025-10-06 04:20:00+00:00
